User_ID,Date,Time,Meal_Type,Carbs_Intake
8,11/21/2023,7:04,Dinner,56
8,11/22/2023,17:58,Breakfast,50
8,11/22/2023,18:26,Lunch,53
8,11/22/2023,8:19,Breakfast,67
8,11/23/2023,9:19,Breakfast,67
8,11/23/2023,18:08,Breakfast,64
8,11/23/2023,12:14,Snack,33
8,11/23/2023,21:23,Dinner,66
8,11/24/2023,17:50,Breakfast,48
8,11/24/2023,18:18,Lunch,91
8,11/25/2023,15:46,Snack,88
8,11/25/2023,15:47,Breakfast,88
8,11/25/2023,12:55,Dinner,41
8,11/26/2023,19:55,Dinner,69
8,11/26/2023,19:24,Dinner,46
8,11/26/2023,19:04,Snack,57
8,11/26/2023,11:57,Lunch,92
8,11/27/2023,14:30,Lunch,58
8,11/27/2023,9:24,Breakfast,99
8,11/28/2023,21:56,Snack,93
8,11/28/2023,7:13,Breakfast,50
8,11/28/2023,16:53,Snack,84
8,11/29/2023,20:42,Dinner,59
8,11/29/2023,7:48,Lunch,78
8,11/30/2023,16:40,Lunch,79
8,11/30/2023,17:42,Lunch,93
8,11/30/2023,10:44,Snack,84
8,12/1/2023,12:59,Breakfast,42
8,12/1/2023,12:13,Snack,92
8,12/2/2023,13:30,Breakfast,40
8,12/2/2023,13:40,Dinner,79
8,12/2/2023,18:30,Dinner,35
8,12/3/2023,12:35,Lunch,46
8,12/3/2023,11:23,Breakfast,79
8,12/4/2023,16:12,Breakfast,83
8,12/4/2023,11:31,Dinner,78
8,12/4/2023,7:36,Lunch,55
8,12/4/2023,8:38,Breakfast,57
8,12/5/2023,17:56,Dinner,98
8,12/5/2023,6:27,Snack,41
8,12/5/2023,8:44,Snack,39
8,12/6/2023,18:27,Breakfast,89
8,12/6/2023,8:58,Lunch,92
8,12/6/2023,21:03,Breakfast,59
8,12/7/2023,13:25,Breakfast,52
8,12/7/2023,18:14,Dinner,64
8,12/7/2023,19:49,Breakfast,35
8,12/7/2023,19:22,Dinner,46
8,12/8/2023,19:41,Dinner,47
8,12/8/2023,19:55,Breakfast,97
8,12/8/2023,18:34,Dinner,38
8,12/9/2023,20:09,Snack,74
8,12/9/2023,9:42,Breakfast,82
8,12/10/2023,7:22,Breakfast,53
8,12/10/2023,7:33,Snack,55
8,12/10/2023,11:36,Dinner,85
8,12/11/2023,19:54,Dinner,38
8,12/11/2023,12:57,Breakfast,71
8,12/12/2023,12:06,Dinner,75
8,12/12/2023,7:38,Breakfast,79
8,12/12/2023,15:54,Breakfast,60
8,12/12/2023,17:06,Dinner,57
8,12/13/2023,10:12,Lunch,60
8,12/13/2023,10:13,Snack,37
8,12/14/2023,7:33,Dinner,43
8,12/14/2023,20:13,Dinner,59
8,12/14/2023,21:39,Lunch,82
8,12/14/2023,14:38,Snack,75
8,12/15/2023,7:39,Snack,54
8,12/15/2023,17:37,Dinner,87
8,12/15/2023,17:34,Lunch,46
8,12/16/2023,9:40,Lunch,64
8,12/16/2023,8:19,Snack,56
8,12/16/2023,10:39,Snack,88
8,12/16/2023,10:27,Breakfast,35
8,12/17/2023,15:41,Lunch,84
8,12/17/2023,11:27,Breakfast,30
8,12/17/2023,17:47,Lunch,58
8,12/18/2023,16:52,Breakfast,57
8,12/18/2023,6:04,Snack,59
8,12/19/2023,6:22,Lunch,72
8,12/19/2023,13:37,Snack,33
8,12/20/2023,7:12,Snack,89
8,12/20/2023,21:35,Dinner,30
8,12/21/2023,18:44,Snack,85
8,12/21/2023,7:10,Lunch,58
8,12/21/2023,12:36,Lunch,85
8,12/21/2023,19:34,Breakfast,70
8,12/22/2023,11:43,Snack,76
8,12/22/2023,20:43,Lunch,51
8,12/23/2023,21:57,Dinner,71
8,12/23/2023,16:26,Dinner,80
8,12/23/2023,19:37,Breakfast,44
8,12/23/2023,21:35,Snack,93
8,12/24/2023,17:46,Lunch,64
8,12/24/2023,6:39,Snack,84
8,12/24/2023,21:08,Lunch,84
8,12/24/2023,8:15,Breakfast,69
8,12/25/2023,11:02,Breakfast,30
8,12/25/2023,10:18,Breakfast,82
8,12/25/2023,20:44,Snack,88
8,12/26/2023,7:55,Breakfast,48
8,12/26/2023,21:12,Dinner,90
8,12/26/2023,13:23,Dinner,82
8,12/26/2023,13:47,Breakfast,84
8,12/27/2023,14:52,Lunch,73
8,12/27/2023,11:53,Dinner,42
8,12/27/2023,17:02,Breakfast,39
8,12/28/2023,20:08,Breakfast,45
8,12/28/2023,19:43,Breakfast,44
8,12/29/2023,21:55,Breakfast,42
8,12/29/2023,15:41,Dinner,40
8,12/29/2023,12:08,Snack,58
8,12/29/2023,16:45,Dinner,47
8,12/30/2023,9:26,Snack,94
8,12/30/2023,11:06,Snack,68
8,12/30/2023,20:38,Breakfast,80
8,12/30/2023,18:38,Lunch,48
8,2023-13-01,13:21,Dinner,31
8,2023-13-01,7:02,Snack,48
9,7/2/2023,19:49,Lunch,93
9,7/2/2023,16:00,Dinner,57
9,7/2/2023,17:25,Lunch,41
9,7/3/2023,13:32,Dinner,31
9,7/3/2023,13:19,Breakfast,92
9,7/4/2023,20:07,Dinner,31
9,7/4/2023,17:08,Lunch,44
9,7/4/2023,17:36,Breakfast,56
9,7/5/2023,13:26,Snack,61
9,7/5/2023,8:12,Lunch,54
9,7/5/2023,17:31,Dinner,76
9,7/6/2023,17:11,Lunch,73
9,7/6/2023,8:10,Lunch,48
9,7/6/2023,12:25,Snack,99
9,7/7/2023,19:53,Lunch,86
9,7/7/2023,6:44,Breakfast,35
9,7/7/2023,9:09,Lunch,55
9,7/8/2023,20:07,Dinner,98
9,7/8/2023,15:37,Dinner,74
9,7/8/2023,14:31,Breakfast,85
9,7/9/2023,8:46,Breakfast,95
9,7/9/2023,7:37,Breakfast,54
9,7/9/2023,17:13,Dinner,78
9,7/10/2023,16:04,Snack,94
9,7/10/2023,9:35,Snack,57
9,7/10/2023,8:04,Breakfast,90
9,7/11/2023,9:01,Breakfast,33
9,7/11/2023,9:42,Snack,70
9,7/11/2023,8:30,Dinner,76
9,7/11/2023,17:38,Lunch,66
9,7/12/2023,15:14,Snack,87
9,7/12/2023,18:01,Dinner,90
9,7/12/2023,10:45,Dinner,60
9,7/13/2023,17:24,Lunch,68
9,7/13/2023,9:32,Lunch,83
9,7/13/2023,16:28,Breakfast,41
9,7/14/2023,8:32,Breakfast,73
9,7/14/2023,10:16,Lunch,59
9,7/14/2023,15:17,Snack,40
9,7/15/2023,20:53,Snack,53
9,7/15/2023,14:30,Breakfast,99
9,7/16/2023,12:35,Dinner,94
9,7/16/2023,16:30,Breakfast,35
9,7/17/2023,10:40,Lunch,60
9,7/17/2023,15:06,Lunch,60
9,7/18/2023,18:37,Breakfast,58
9,7/18/2023,15:47,Lunch,90
9,7/19/2023,11:16,Breakfast,97
9,7/19/2023,8:48,Breakfast,44
9,7/19/2023,16:21,Breakfast,84
9,7/20/2023,18:58,Lunch,55
9,7/20/2023,14:44,Dinner,39
9,7/20/2023,6:46,Lunch,72
9,7/20/2023,18:47,Snack,99
9,7/21/2023,12:56,Lunch,97
9,7/21/2023,18:08,Dinner,91
9,7/22/2023,12:47,Lunch,89
9,7/22/2023,16:40,Snack,40
9,7/23/2023,7:34,Snack,67
9,7/23/2023,18:44,Lunch,59
9,7/23/2023,15:20,Breakfast,49
9,7/23/2023,20:06,Breakfast,67
9,7/24/2023,9:11,Breakfast,49
9,7/24/2023,6:31,Dinner,51
9,7/25/2023,19:13,Lunch,95
9,7/25/2023,10:29,Breakfast,73
9,7/25/2023,15:33,Dinner,44
9,7/25/2023,16:38,Breakfast,83
9,7/26/2023,16:12,Snack,43
9,7/26/2023,11:09,Lunch,92
9,7/26/2023,14:00,Dinner,34
9,7/27/2023,7:07,Snack,84
9,7/27/2023,8:11,Breakfast,81
9,7/28/2023,16:49,Lunch,36
9,7/28/2023,20:00,Dinner,83
9,7/28/2023,13:22,Breakfast,84
9,7/29/2023,9:38,Breakfast,53
9,7/29/2023,17:11,Snack,58
9,7/29/2023,15:11,Snack,52
9,7/29/2023,9:43,Snack,36
9,7/30/2023,6:47,Breakfast,39
9,7/30/2023,17:43,Breakfast,94
9,7/30/2023,9:34,Dinner,58
9,8/1/2023,17:18,Dinner,58
9,8/1/2023,15:20,Breakfast,66
9,8/1/2023,19:52,Lunch,57
9,8/1/2023,20:30,Snack,77
9,8/2/2023,7:42,Breakfast,74
9,8/2/2023,9:07,Lunch,70
9,8/2/2023,9:08,Lunch,86
9,8/2/2023,6:06,Dinner,81
9,8/3/2023,10:49,Breakfast,60
9,8/3/2023,15:38,Dinner,74
9,8/4/2023,10:25,Lunch,56
9,8/4/2023,14:38,Snack,92
9,8/5/2023,13:43,Snack,30
9,8/5/2023,20:18,Snack,79
9,8/5/2023,12:31,Lunch,49
9,8/6/2023,14:02,Breakfast,59
9,8/6/2023,13:56,Dinner,77
9,8/6/2023,13:09,Dinner,41
9,8/6/2023,11:30,Breakfast,73
9,8/7/2023,19:31,Dinner,74
9,8/7/2023,16:53,Snack,33
9,8/7/2023,21:08,Snack,71
9,8/8/2023,9:01,Breakfast,61
9,8/8/2023,9:02,Dinner,40
9,8/8/2023,7:01,Snack,53
9,8/9/2023,14:26,Snack,75
9,8/9/2023,7:50,Breakfast,53
9,8/10/2023,18:03,Lunch,72
9,8/10/2023,7:28,Snack,74
9,8/10/2023,9:39,Snack,58
9,8/10/2023,8:45,Snack,45
9,8/11/2023,20:21,Lunch,90
9,8/11/2023,11:47,Snack,65
9,8/11/2023,15:38,Lunch,41
9,8/12/2023,11:48,Lunch,44
9,8/12/2023,7:08,Dinner,99
9,8/12/2023,11:40,Snack,71
9,8/13/2023,19:54,Lunch,57
9,8/13/2023,16:29,Snack,87
9,8/13/2023,15:12,Lunch,32
9,8/13/2023,6:58,Dinner,78
9,8/14/2023,9:13,Snack,37
9,8/14/2023,12:04,Breakfast,72
9,8/15/2023,6:12,Dinner,70
9,8/15/2023,12:01,Breakfast,97
9,8/16/2023,8:43,Dinner,31
9,8/16/2023,12:31,Snack,58
9,8/17/2023,11:24,Snack,82
9,8/17/2023,21:09,Snack,37
9,8/17/2023,7:03,Breakfast,38
9,8/18/2023,15:11,Lunch,63
9,8/18/2023,17:27,Breakfast,62
9,8/19/2023,14:49,Dinner,70
9,8/19/2023,7:16,Breakfast,82
9,8/19/2023,15:34,Lunch,80
9,8/20/2023,11:44,Lunch,72
9,8/20/2023,8:38,Lunch,40
9,8/20/2023,16:24,Breakfast,86
9,8/20/2023,15:16,Breakfast,43
9,8/21/2023,12:11,Lunch,50
9,8/21/2023,19:51,Dinner,92
9,8/21/2023,13:03,Lunch,75
9,8/21/2023,8:14,Breakfast,73
9,8/22/2023,15:48,Dinner,38
9,8/22/2023,6:14,Lunch,66
9,8/23/2023,6:16,Snack,37
9,8/23/2023,15:15,Breakfast,68
9,8/24/2023,18:41,Dinner,40
9,8/24/2023,10:10,Breakfast,42
9,8/24/2023,19:04,Dinner,35
9,8/24/2023,17:31,Lunch,96
9,8/25/2023,19:15,Snack,50
9,8/25/2023,16:44,Lunch,36
9,8/25/2023,6:11,Snack,98
9,8/25/2023,13:31,Breakfast,86
9,8/26/2023,20:35,Breakfast,48
9,8/26/2023,10:30,Breakfast,54
9,8/27/2023,13:18,Breakfast,39
9,8/27/2023,18:31,Lunch,79
9,8/28/2023,9:21,Dinner,95
9,8/28/2023,18:01,Snack,55
9,8/29/2023,15:26,Snack,83
9,8/29/2023,20:00,Lunch,88
9,8/29/2023,18:25,Lunch,68
9,8/30/2023,17:03,Breakfast,85
9,8/30/2023,17:38,Lunch,36
9,9/1/2023,17:52,Dinner,30
9,9/1/2023,16:14,Lunch,48
9,9/1/2023,19:06,Snack,67
9,9/2/2023,9:29,Breakfast,58
9,9/2/2023,10:49,Breakfast,75
9,9/3/2023,16:39,Breakfast,52
9,9/3/2023,14:31,Lunch,84
9,9/3/2023,14:07,Snack,63
9,9/4/2023,17:07,Snack,39
9,9/4/2023,6:18,Dinner,73
9,9/4/2023,12:29,Breakfast,78
9,9/5/2023,8:50,Dinner,33
9,9/5/2023,11:33,Snack,54
9,9/6/2023,12:13,Dinner,55
9,9/6/2023,20:59,Dinner,76
9,9/6/2023,10:17,Dinner,60
9,9/7/2023,13:20,Lunch,42
9,9/7/2023,20:43,Lunch,91
9,9/7/2023,20:37,Dinner,86
9,9/7/2023,18:05,Snack,33
9,9/8/2023,19:04,Snack,62
9,9/8/2023,8:19,Dinner,75
9,9/9/2023,16:40,Snack,38
9,9/9/2023,17:28,Breakfast,59
9,9/10/2023,17:31,Dinner,51
9,9/10/2023,12:12,Lunch,69
9,9/11/2023,17:00,Lunch,93
9,9/11/2023,18:46,Breakfast,74
9,9/11/2023,9:33,Breakfast,96
9,9/11/2023,6:46,Lunch,66
9,9/12/2023,19:03,Breakfast,71
9,9/12/2023,19:36,Lunch,47
9,9/13/2023,21:48,Breakfast,88
9,9/13/2023,20:06,Snack,46
9,9/14/2023,13:34,Lunch,89
9,9/14/2023,8:13,Snack,39
9,9/15/2023,7:06,Snack,40
9,9/15/2023,12:01,Breakfast,67
9,9/16/2023,15:58,Dinner,80
9,9/16/2023,17:21,Breakfast,52
9,9/16/2023,13:38,Breakfast,33
9,9/17/2023,8:04,Lunch,62
9,9/17/2023,9:15,Dinner,74
9,9/18/2023,12:49,Breakfast,87
9,9/18/2023,12:17,Breakfast,38
9,9/18/2023,21:53,Breakfast,47
9,9/18/2023,7:36,Snack,57
9,9/19/2023,13:35,Snack,99
9,9/19/2023,6:33,Dinner,96
9,9/20/2023,17:55,Lunch,33
9,9/20/2023,12:31,Snack,70
9,9/21/2023,7:21,Breakfast,58
9,9/21/2023,14:24,Snack,82
9,9/22/2023,7:02,Lunch,77
9,9/22/2023,16:22,Lunch,91
9,9/23/2023,13:40,Breakfast,59
9,9/23/2023,9:42,Dinner,92
9,9/24/2023,10:58,Breakfast,79
9,9/24/2023,17:47,Snack,59
9,9/24/2023,12:28,Lunch,84
9,9/25/2023,11:15,Snack,89
9,9/25/2023,17:41,Breakfast,47
9,9/26/2023,12:06,Breakfast,87
9,9/26/2023,13:29,Snack,45
9,9/26/2023,14:44,Snack,74
9,9/26/2023,17:54,Snack,92
9,9/27/2023,19:29,Breakfast,33
9,9/27/2023,16:39,Breakfast,40
9,9/27/2023,9:58,Dinner,47
9,9/28/2023,11:38,Lunch,81
9,9/28/2023,12:34,Lunch,51
9,9/28/2023,6:39,Breakfast,74
9,9/28/2023,14:17,Lunch,84
9,9/29/2023,13:02,Lunch,78
9,9/29/2023,16:04,Lunch,59
9,9/29/2023,16:57,Dinner,72
9,9/29/2023,11:59,Snack,81
9,9/30/2023,6:43,Snack,61
9,9/30/2023,6:48,Breakfast,56
9,9/30/2023,8:48,Breakfast,76
9,9/30/2023,18:23,Breakfast,98
9,10/1/2023,15:51,Snack,73
9,10/1/2023,12:31,Snack,59
9,10/1/2023,10:18,Breakfast,82
9,10/1/2023,10:36,Lunch,86
9,10/2/2023,7:33,Breakfast,75
9,10/2/2023,9:03,Dinner,79
9,10/2/2023,14:01,Lunch,39
9,10/3/2023,12:39,Breakfast,95
9,10/3/2023,9:47,Snack,59
9,10/3/2023,18:59,Snack,61
9,10/3/2023,14:51,Lunch,79
9,10/4/2023,17:32,Breakfast,90
9,10/4/2023,9:23,Lunch,96
9,10/4/2023,17:04,Breakfast,40
9,10/5/2023,10:27,Dinner,41
9,10/5/2023,11:16,Lunch,59
9,10/6/2023,15:49,Breakfast,80
9,10/6/2023,15:22,Lunch,72
9,10/6/2023,14:31,Lunch,51
9,10/7/2023,19:45,Dinner,50
9,10/7/2023,6:20,Snack,68
9,10/7/2023,13:24,Snack,62
9,10/7/2023,7:07,Snack,30
9,10/8/2023,18:46,Snack,86
9,10/8/2023,17:27,Dinner,49
9,10/8/2023,13:16,Dinner,55
9,10/8/2023,7:02,Dinner,91
9,10/9/2023,6:23,Dinner,89
9,10/9/2023,6:36,Lunch,56
9,10/9/2023,16:02,Dinner,94
9,10/10/2023,19:51,Lunch,46
9,10/10/2023,8:05,Snack,85
9,10/10/2023,13:40,Snack,37
9,10/11/2023,19:39,Snack,85
9,10/11/2023,8:48,Breakfast,79
9,10/11/2023,10:28,Dinner,77
9,10/12/2023,13:22,Snack,77
9,10/12/2023,8:31,Lunch,54
9,10/13/2023,13:39,Snack,49
9,10/13/2023,15:06,Snack,88
9,10/14/2023,11:54,Dinner,35
9,10/14/2023,16:01,Lunch,41
9,10/14/2023,11:16,Lunch,63
9,10/15/2023,13:08,Snack,34
9,10/15/2023,12:41,Dinner,75
9,10/15/2023,10:17,Snack,97
9,10/16/2023,14:09,Dinner,51
9,10/16/2023,12:24,Lunch,87
9,10/16/2023,8:51,Dinner,30
9,10/17/2023,15:49,Breakfast,84
9,10/17/2023,19:20,Breakfast,46
9,10/17/2023,9:21,Breakfast,84
9,10/18/2023,13:15,Dinner,37
9,10/18/2023,18:01,Breakfast,98
9,10/19/2023,14:58,Breakfast,55
9,10/19/2023,13:25,Snack,50
9,10/19/2023,19:33,Snack,35
9,10/20/2023,12:24,Breakfast,45
9,10/20/2023,14:54,Breakfast,79
9,10/21/2023,16:25,Breakfast,76
9,10/21/2023,17:24,Dinner,92
9,10/21/2023,11:11,Dinner,86
9,10/21/2023,17:06,Breakfast,94
9,10/22/2023,20:31,Dinner,69
9,10/22/2023,19:22,Snack,31
9,10/23/2023,16:47,Snack,76
9,10/23/2023,9:57,Breakfast,71
9,10/23/2023,6:15,Snack,58
9,10/23/2023,16:38,Dinner,37
9,10/24/2023,12:53,Snack,38
9,10/24/2023,19:38,Breakfast,52
9,10/24/2023,14:37,Lunch,91
9,10/24/2023,9:27,Dinner,48
9,10/25/2023,12:25,Lunch,51
9,10/25/2023,16:44,Snack,83
9,10/26/2023,21:08,Breakfast,71
9,10/26/2023,10:44,Breakfast,31
9,10/27/2023,11:43,Breakfast,39
9,10/27/2023,15:16,Lunch,40
9,10/27/2023,8:36,Lunch,32
9,10/27/2023,9:03,Breakfast,61
9,10/28/2023,15:27,Dinner,49
9,10/28/2023,12:49,Snack,46
9,10/28/2023,8:53,Lunch,40
9,10/29/2023,10:50,Dinner,50
9,10/29/2023,16:12,Breakfast,49
9,10/29/2023,7:46,Lunch,54
9,10/30/2023,21:28,Lunch,87
9,10/30/2023,7:56,Snack,71
9,11/1/2023,8:58,Dinner,89
9,11/1/2023,7:30,Lunch,35
9,11/1/2023,9:37,Lunch,45
9,11/2/2023,15:43,Snack,49
9,11/2/2023,7:50,Dinner,76
9,11/2/2023,14:16,Snack,60
9,11/3/2023,6:34,Breakfast,71
9,11/3/2023,15:08,Dinner,67
9,11/3/2023,21:13,Lunch,88
9,11/4/2023,14:01,Dinner,75
9,11/4/2023,9:44,Breakfast,33
9,11/5/2023,18:51,Snack,97
9,11/5/2023,12:22,Snack,49
9,11/6/2023,15:04,Lunch,38
9,11/6/2023,14:56,Dinner,58
9,11/6/2023,16:35,Dinner,70
9,11/6/2023,20:03,Dinner,47
9,11/7/2023,8:31,Snack,83
9,11/7/2023,12:35,Dinner,68
9,11/8/2023,12:16,Breakfast,57
9,11/8/2023,17:47,Dinner,34
9,11/8/2023,6:16,Breakfast,72
9,11/9/2023,9:03,Lunch,70
9,11/9/2023,15:27,Dinner,58
9,11/9/2023,18:20,Breakfast,62
9,11/9/2023,13:44,Lunch,62
9,11/10/2023,11:54,Lunch,43
9,11/10/2023,7:28,Snack,62
9,11/10/2023,14:54,Dinner,33
9,11/11/2023,16:09,Lunch,73
9,11/11/2023,13:28,Dinner,71
9,11/11/2023,13:44,Breakfast,90
9,11/11/2023,15:35,Lunch,45
9,11/12/2023,13:30,Breakfast,53
9,11/12/2023,19:04,Lunch,46
9,11/13/2023,21:28,Dinner,73
9,11/13/2023,11:33,Snack,78
9,11/13/2023,15:14,Snack,55
9,11/13/2023,6:58,Breakfast,60
9,11/14/2023,20:31,Lunch,96
9,11/14/2023,18:48,Dinner,31
9,11/14/2023,21:35,Breakfast,50
9,11/15/2023,8:50,Lunch,77
9,11/15/2023,6:30,Breakfast,85
9,11/15/2023,14:17,Dinner,83
9,11/16/2023,20:42,Dinner,52
9,11/16/2023,11:36,Snack,32
9,11/16/2023,15:31,Lunch,94
9,11/17/2023,15:33,Lunch,88
9,11/17/2023,7:44,Snack,43
9,11/18/2023,20:04,Lunch,52
9,11/18/2023,16:51,Breakfast,86
9,11/18/2023,21:48,Dinner,61
9,11/19/2023,10:58,Snack,92
9,11/19/2023,14:18,Lunch,60
9,11/19/2023,14:15,Dinner,60
9,11/19/2023,19:20,Lunch,73
9,11/20/2023,12:06,Lunch,39
9,11/20/2023,19:07,Lunch,39
9,11/20/2023,6:40,Snack,99
9,11/21/2023,15:27,Snack,99
9,11/21/2023,10:58,Lunch,42
9,11/21/2023,21:34,Breakfast,57
9,11/22/2023,10:03,Snack,95
9,11/22/2023,17:05,Breakfast,87
9,11/23/2023,16:44,Lunch,83
9,11/23/2023,8:57,Lunch,53
9,11/23/2023,9:55,Dinner,54
9,11/23/2023,19:47,Breakfast,41
9,11/24/2023,21:40,Dinner,61
9,11/24/2023,6:11,Lunch,58
9,11/24/2023,7:30,Dinner,30
9,11/25/2023,6:35,Snack,97
9,11/25/2023,8:31,Lunch,79
9,11/26/2023,13:22,Snack,57
9,11/26/2023,12:30,Snack,45
9,11/27/2023,20:44,Snack,44
9,11/27/2023,9:10,Lunch,76
9,11/28/2023,8:54,Snack,95
9,11/28/2023,11:58,Lunch,47
9,11/28/2023,21:57,Breakfast,32
9,11/28/2023,18:01,Snack,91
9,11/29/2023,13:16,Dinner,62
9,11/29/2023,19:50,Snack,73
9,11/30/2023,13:52,Lunch,66
9,11/30/2023,20:03,Lunch,62
9,11/30/2023,20:29,Dinner,68
9,12/1/2023,11:11,Snack,33
9,12/1/2023,13:12,Lunch,74
9,12/2/2023,11:01,Lunch,79
9,12/2/2023,11:44,Breakfast,81
9,12/2/2023,18:12,Snack,76
9,12/3/2023,10:14,Dinner,77
9,12/3/2023,9:31,Lunch,79
9,12/4/2023,21:14,Dinner,56
9,12/4/2023,8:23,Snack,50
9,12/5/2023,20:18,Snack,70
9,12/5/2023,20:43,Snack,95
9,12/5/2023,12:39,Dinner,61
9,12/6/2023,15:23,Dinner,74
9,12/6/2023,10:13,Lunch,44
9,12/6/2023,13:48,Lunch,60
9,12/7/2023,12:05,Lunch,52
9,12/7/2023,6:30,Snack,34
9,12/8/2023,20:49,Snack,37
9,12/8/2023,14:29,Dinner,32
9,12/8/2023,6:22,Dinner,82
9,12/8/2023,16:14,Dinner,45
9,12/9/2023,20:09,Breakfast,43
9,12/9/2023,16:44,Lunch,71
9,12/9/2023,14:02,Lunch,79
9,12/9/2023,8:37,Dinner,63
9,12/10/2023,17:00,Lunch,70
9,12/10/2023,6:12,Snack,61
9,12/11/2023,12:58,Dinner,35
9,12/11/2023,14:58,Breakfast,81
9,12/11/2023,7:36,Lunch,85
9,12/12/2023,12:34,Snack,49
9,12/12/2023,18:58,Lunch,48
9,12/12/2023,14:21,Snack,65
9,12/13/2023,10:42,Snack,65
9,12/13/2023,9:50,Snack,31
9,12/14/2023,17:27,Snack,66
9,12/14/2023,20:21,Dinner,33
9,12/14/2023,6:08,Breakfast,89
9,12/14/2023,17:43,Dinner,83
9,12/15/2023,19:18,Dinner,57
9,12/15/2023,17:52,Dinner,66
9,12/15/2023,21:45,Dinner,68
9,12/15/2023,10:28,Lunch,72
9,12/16/2023,17:11,Dinner,98
9,12/16/2023,14:03,Breakfast,39
9,12/17/2023,17:47,Dinner,45
9,12/17/2023,14:32,Snack,93
9,12/18/2023,19:16,Dinner,38
9,12/18/2023,11:40,Dinner,70
9,12/19/2023,14:23,Breakfast,76
9,12/19/2023,7:30,Snack,51
9,12/19/2023,13:18,Snack,40
9,12/19/2023,9:41,Lunch,50
9,12/20/2023,14:06,Breakfast,73
9,12/20/2023,19:43,Snack,99
9,12/21/2023,17:31,Breakfast,76
9,12/21/2023,15:30,Snack,80
9,12/21/2023,7:53,Snack,56
9,12/21/2023,9:50,Lunch,45
9,12/22/2023,10:04,Breakfast,88
9,12/22/2023,21:07,Dinner,92
9,12/23/2023,13:01,Breakfast,71
9,12/23/2023,9:23,Breakfast,90
9,12/23/2023,7:59,Dinner,83
9,12/23/2023,13:30,Dinner,38
9,12/24/2023,16:02,Breakfast,34
9,12/24/2023,9:38,Lunch,71
9,12/24/2023,20:41,Dinner,57
9,12/25/2023,17:35,Dinner,80
9,12/25/2023,21:32,Snack,72
9,12/25/2023,16:03,Breakfast,97
9,12/25/2023,19:29,Lunch,92
9,12/26/2023,9:20,Lunch,92
9,12/26/2023,20:43,Dinner,69
9,12/26/2023,15:39,Lunch,49
9,12/27/2023,10:25,Dinner,95
9,12/27/2023,8:06,Breakfast,76
9,12/27/2023,14:37,Lunch,95
9,12/27/2023,13:10,Snack,43
9,12/28/2023,10:17,Lunch,48
9,12/28/2023,14:03,Breakfast,39
9,12/29/2023,14:37,Breakfast,84
9,12/29/2023,17:08,Lunch,53
9,12/29/2023,20:36,Snack,43
9,12/29/2023,21:36,Breakfast,47
9,12/30/2023,14:10,Snack,52
9,12/30/2023,7:04,Breakfast,95
9,12/30/2023,13:33,Breakfast,35
9,2023-13-01,13:28,Snack,85
9,2023-13-01,10:37,Dinner,48
9,2023-13-01,6:37,Snack,76
9,2023-13-01,15:42,Snack,53
10,7/2/2023,14:35,Lunch,98
10,7/2/2023,18:29,Snack,98
10,7/3/2023,21:25,Breakfast,59
10,7/3/2023,6:03,Lunch,41
10,7/3/2023,8:03,Lunch,64
10,7/4/2023,7:43,Lunch,95
10,7/4/2023,11:44,Snack,60
10,7/4/2023,20:40,Breakfast,79
10,7/5/2023,9:26,Lunch,36
10,7/5/2023,7:15,Dinner,86
10,7/5/2023,16:02,Dinner,97
10,7/5/2023,6:13,Snack,32
10,7/6/2023,8:55,Snack,52
10,7/6/2023,9:36,Breakfast,81
10,7/7/2023,19:16,Dinner,64
10,7/7/2023,15:05,Snack,42
10,7/7/2023,19:22,Lunch,43
10,7/7/2023,11:50,Dinner,34
10,7/8/2023,10:03,Breakfast,42
10,7/8/2023,10:19,Dinner,54
10,7/8/2023,6:23,Dinner,43
10,7/9/2023,10:43,Breakfast,31
10,7/9/2023,20:20,Dinner,77
10,7/10/2023,18:02,Snack,93
10,7/10/2023,12:55,Snack,78
10,7/11/2023,6:06,Dinner,68
10,7/11/2023,17:46,Breakfast,43
10,7/11/2023,16:26,Lunch,89
10,7/11/2023,6:43,Lunch,87
10,7/12/2023,8:09,Breakfast,70
10,7/12/2023,19:50,Breakfast,73
10,7/12/2023,10:06,Lunch,79
10,7/12/2023,20:48,Dinner,37
10,7/13/2023,12:31,Snack,89
10,7/13/2023,8:28,Lunch,78
10,7/14/2023,10:41,Snack,48
10,7/14/2023,18:46,Dinner,40
10,7/14/2023,9:49,Breakfast,69
10,7/15/2023,18:42,Lunch,41
10,7/15/2023,10:15,Dinner,57
10,7/16/2023,6:29,Snack,95
10,7/16/2023,9:27,Lunch,56
10,7/16/2023,12:22,Lunch,88
10,7/17/2023,10:43,Dinner,96
10,7/17/2023,12:16,Dinner,50
10,7/18/2023,13:45,Dinner,81
10,7/18/2023,20:35,Lunch,89
10,7/19/2023,16:54,Snack,32
10,7/19/2023,8:15,Breakfast,69
10,7/19/2023,19:52,Lunch,36
10,7/20/2023,16:23,Breakfast,62
10,7/20/2023,16:10,Breakfast,45
10,7/21/2023,19:22,Lunch,82
10,7/21/2023,8:47,Snack,93
10,7/22/2023,8:14,Snack,58
10,7/22/2023,14:02,Lunch,74
10,7/23/2023,11:13,Lunch,41
10,7/23/2023,6:18,Breakfast,78
10,7/24/2023,8:20,Breakfast,59
10,7/24/2023,16:55,Lunch,33
